LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT
735750,Male,High School,Single,28,3,2,0,1,4,0,87141,44875,3925,6992,85991,42930,49008,19419,46518,2984,8217,34838,0
44307,Female,Graduate School,Married,28,0,-1,-1,0,3,-1,20221,16286,9764,54173,67847,65334,28918,43377,32968,19640,35816,39718,1
257659,Male,High School,Single,74,3,-1,-1,3,2,-1,30757,52219,53226,9125,60170,2462,649,7516,23658,26012,41581,32928,1
795244,Male,Others,Married,27,-1,2,3,2,-1,0,58115,8695,76632,21430,28362,95202,35365,21670,35320,37241,46145,42177,0
471696,Female,Graduate School,Others,39,2,0,1,2,0,4,47275,36844,38468,73165,50026,49479,33328,10311,7551,24548,28061,36946,1
653933,Female,Others,Single,59,1,0,4,-1,3,0,82605,10054,1094,8226,46201,6449,47175,4955,48975,7179,8908,16551,0
275388,Male,Unknown,Single,43,0,-1,4,-1,3,3,23324,60822,44583,16220,47974,57038,41729,43360,44888,42734,7667,36680,0
35090,Male,Unknown,Married,56,3,3,0,0,-1,3,51753,1897,48021,3702,91297,59760,32034,13322,48423,33185,40671,19086,1
336421,Female,High School,Others,62,1,0,4,4,3,2,27734,8537,70786,-359,11917,44190,503,43748,33819,22858,39493,4439,1
645847,Female,High School,Single,52,2,2,2,1,4,2,49605,20946,14362,34942,40577,29163,25203,33405,29008,982,20117,20491,0
109895,Male,Unknown,Others,65,1,-1,0,2,4,1,18590,56325,40575,82728,16955,95616,14996,152,10870,22807,31178,19989,1
132641,Female,University,Others,24,2,1,4,0,4,3,93364,7681,45021,54405,55365,47242,44344,13473,47769,17522,4464,9745,1
451752,Female,Unknown,Single,50,2,1,3,0,-1,0,22096,72387,86172,2875,94847,31953,32602,5909,42755,42193,1845,49601,1
279999,Female,Graduate School,Others,71,2,0,4,4,2,3,51142,89537,11185,40602,83357,89589,27935,27009,3558,37310,12429,37437,0
263555,Male,Others,Others,62,3,3,-1,0,3,4,93984,79121,38771,73430,22915,38799,30425,15503,8298,17214,40973,23118,1
783790,Male,Unknown,Single,59,2,4,3,-1,3,2,42261,46038,80678,64322,60799,11288,45216,138,3513,30089,24019,18921,0
268845,Female,Unknown,Married,25,1,0,3,4,4,4,75986,53833,34069,67384,97904,26473,14096,14541,9460,31454,35526,13478,0
121113,Male,Others,Single,23,-1,3,3,2,2,2,95111,47123,42190,15077,73706,26591,34942,6239,25316,45053,16914,32712,1
322518,Female,Others,Others,42,1,0,2,-1,3,4,96128,29117,69805,2612,7706,27391,3527,49877,7653,48984,15162,35477,1
546809,Male,Graduate School,Single,48,3,1,2,-1,1,2,55698,70131,8764,71598,62409,8877,13993,46435,22,13492,24325,19341,0
634434,Male,Others,Married,42,2,3,4,4,-1,0,49502,22774,26113,57192,16193,90103,30224,11734,48324,7632,19262,14046,0
217091,Male,High School,Others,42,-1,1,0,4,0,4,46984,42691,15888,99858,99789,72127,5423,14847,49512,15387,3404,2664,1
154776,Female,Unknown,Others,54,3,2,4,0,1,-1,55490,52143,13748,87240,71934,97039,27113,18,28669,20672,25013,34557,1
68933,Female,Others,Married,49,0,2,4,3,0,2,37202,74135,50013,65998,82366,87482,43246,42396,37563,39873,49534,48110,1
605389,Female,Graduate School,Married,63,0,-1,4,3,1,3,60445,70998,29203,54114,15852,51550,26833,10646,34218,38143,48478,3234,0
53856,Male,Others,Others,62,0,1,-1,3,1,-1,84869,12307,19715,38579,16013,89306,14307,39880,31709,26544,42249,47905,0
571544,Female,Unknown,Married,75,-1,1,3,0,1,3,82199,38136,41579,27405,84302,9494,15928,21905,22169,24174,27428,46274,0
792948,Female,University,Single,33,1,-1,1,1,-1,2,48972,26531,1906,76510,5538,-922,46268,16484,35522,2471,5068,49470,1
433831,Female,Others,Married,27,-1,2,0,2,0,0,8535,41174,92125,97814,97417,76674,24107,25168,17011,29377,46736,18561,0
131638,Female,High School,Single,30,-1,2,0,0,2,-1,37887,35710,10808,33924,49377,82041,16278,39606,19651,39002,10229,10348,1
772570,Male,Unknown,Others,48,-1,3,3,0,2,-1,17679,33568,20112,1919,46645,7977,26571,47121,566,29319,23478,43513,0
798359,Female,Graduate School,Others,24,0,3,0,-1,4,2,97010,13414,88629,86111,20867,31593,8825,14464,36526,45850,11908,33196,0
96849,Female,Unknown,Others,79,4,4,3,3,3,4,67096,61294,63945,71168,77070,89558,24372,7135,49105,39056,43412,28915,1
739353,Male,University,Others,52,1,2,0,4,-1,2,87901,30723,66105,73460,82536,68754,37920,6029,43450,47555,23548,43445,1
474244,Female,Graduate School,Others,42,4,4,4,0,4,2,75281,93572,64675,62768,35085,70265,49652,12653,2020,20721,25461,12594,1
359135,Male,University,Married,40,4,0,-1,1,4,1,-970,9261,69219,42910,88271,1723,47415,2509,3530,42469,44454,30504,0
502474,Male,University,Married,68,-1,1,0,2,-1,0,57996,60987,25419,33005,88500,8773,1563,46240,18890,21534,46739,900,0
426650,Male,High School,Others,40,1,3,0,1,-1,4,7132,66913,10156,82400,52792,48510,20459,1955,11747,25348,3014,40190,1
372022,Female,Others,Married,26,4,0,1,0,1,0,90410,50255,4062,9657,4733,66301,26174,9846,10383,21563,36942,44358,1
692159,Male,High School,Married,29,2,3,-1,0,-1,2,81805,271,52817,17394,91782,32572,24070,7078,43882,11864,24884,33516,0
418890,Male,High School,Others,48,-1,-1,4,-1,2,1,55644,44316,26745,71433,85733,78603,18542,40311,25304,12178,3104,4289,1
316935,Male,High School,Married,33,-1,1,-1,1,-1,2,91091,27419,33940,37397,77601,70185,23683,26264,47742,12388,19321,40299,0
230712,Female,Graduate School,Others,51,-1,4,-1,-1,1,2,20227,32202,21463,22874,34305,83650,16903,17294,16857,11049,14017,46948,0
537543,Male,Others,Others,59,2,4,0,4,0,0,91238,18982,35188,28873,46318,37759,42877,6163,33373,10872,42673,30841,1
699186,Male,Others,Others,70,2,3,2,1,4,1,17674,68307,70813,83655,84094,93876,34096,45601,25818,1778,12063,10603,0
441042,Male,Graduate School,Others,34,0,2,0,3,-1,0,68430,79409,92155,22670,56126,13539,23580,24377,38451,26595,48582,33795,0
471322,Female,High School,Married,42,3,4,3,4,4,2,3596,40340,33017,9951,83142,39593,23377,6715,13669,43884,49864,12436,1
365183,Male,High School,Married,57,1,-1,1,3,0,3,15588,83070,29244,63069,64587,44022,14134,22526,7404,25164,17334,44092,0
476202,Male,University,Single,74,3,-1,-1,1,3,-1,53654,35892,1697,54352,83264,97446,41892,39373,36522,272,4565,33908,1
226879,Female,University,Single,65,-1,2,3,-1,1,4,91882,76653,13903,14768,78835,92671,23902,32461,20754,1501,34306,48811,0
247079,Female,Unknown,Others,44,4,-1,4,3,4,2,93540,4602,53086,65113,91334,59765,26117,49756,36646,10297,43572,47949,1
65569,Female,University,Single,28,-1,1,3,0,-1,4,26226,79957,87385,23463,85984,32051,40427,18754,36511,13270,13225,41197,0
91434,Male,Others,Married,35,4,3,2,2,3,1,11453,96210,35652,77905,87406,95782,16791,30808,4847,3576,24321,29833,1
220997,Male,Graduate School,Married,71,0,-1,-1,-1,3,3,58552,4167,6254,29836,86750,81303,49775,42970,15936,40396,30623,21209,1
254790,Male,High School,Single,61,3,1,0,4,0,4,89117,70022,97398,10688,68802,49730,15464,12327,43224,45100,27627,4553,1
797176,Male,Unknown,Single,26,-1,2,-1,4,4,4,62692,52201,68827,16202,10300,92984,2766,47055,38446,14626,45629,43492,0
439498,Female,University,Married,43,3,3,1,1,4,1,23524,48698,60631,6188,66194,83865,4415,13221,32140,1281,27710,30714,1
62082,Male,Unknown,Single,45,0,2,-1,4,2,2,30843,92728,79527,52326,88288,44242,29741,16586,38865,48898,19748,15441,1
457905,Female,Graduate School,Married,51,3,3,3,2,2,2,62140,85342,44577,13135,27133,79903,31984,16092,49827,17653,18499,23376,0
348551,Male,Graduate School,Married,66,4,-1,3,2,2,-1,11744,64249,77576,33657,77278,65159,666,13870,4053,4335,41184,29385,0
613360,Male,Unknown,Single,49,1,-1,0,0,4,1,81146,62753,58019,-442,15059,32312,41587,33010,709,11676,846,34378,0
75711,Male,Unknown,Single,43,0,3,0,4,4,3,37910,74479,72740,51085,61166,6586,11300,3740,922,25727,32392,27694,0
518469,Female,Unknown,Others,30,3,1,0,-1,2,-1,6482,69360,99605,25195,12720,81833,36044,19105,36167,28947,32350,37207,1
799649,Female,High School,Others,29,-1,1,4,2,1,1,39081,63687,19467,13443,57230,83463,26360,8851,33175,10657,47979,13650,0
483858,Female,Others,Others,69,2,1,1,-1,-1,2,31024,34883,64233,63286,92165,60076,5605,41672,45203,2254,14582,4758,1
646288,Female,University,Others,33,2,0,4,0,-1,-1,88210,-782,-628,96550,75530,61399,33901,44855,36360,34343,36837,27770,1
465186,Male,University,Others,52,0,4,4,1,1,2,13030,31893,78737,22215,86541,17131,44349,9366,12790,25408,24031,15307,1
294501,Male,University,Married,69,2,4,4,2,0,0,24472,12169,70387,4949,19394,14020,37473,37987,26364,42329,26837,33013,0
310714,Male,Unknown,Single,71,1,4,-1,2,-1,0,74048,45458,70564,39411,-365,73771,37342,24822,14567,12094,6911,9469,1
541322,Male,Unknown,Married,65,0,1,2,2,4,-1,18045,44374,62615,48221,75742,97170,16294,17114,20343,8759,42543,14901,0
26263,Male,Unknown,Others,61,-1,-1,-1,4,3,-1,26135,57672,28445,67438,63197,58523,7556,28519,31142,12447,28548,6842,0
191171,Female,High School,Others,21,-1,0,0,-1,4,1,63273,73951,58147,61521,43845,74043,4683,8687,1490,14145,21490,7058,0
215384,Female,High School,Single,21,0,1,1,2,-1,3,98968,3180,84532,78298,21805,62477,29264,22942,14582,28767,26697,10520,1
512574,Male,High School,Married,57,2,-1,4,-1,1,3,49677,36928,92516,19724,58426,92420,35179,43622,28426,14760,23625,30786,0
85348,Male,High School,Others,60,2,0,-1,4,0,0,84670,83690,62769,75844,24632,70244,33076,30080,17865,44956,12912,48780,1
619563,Male,Graduate School,Others,38,-1,-1,3,3,-1,0,94433,97145,23131,89795,10660,89334,39998,2575,34048,3187,9478,1556,0
430141,Male,High School,Others,56,1,3,4,3,1,0,79286,8766,21734,70431,25877,69067,20746,23892,47578,16982,32825,34990,1
785299,Female,High School,Others,51,4,-1,-1,-1,3,2,12733,29058,33100,21081,73295,62101,6176,1082,30288,46386,9876,29886,0
291719,Male,High School,Married,74,2,0,3,4,2,3,61113,942,13738,43732,37924,30782,34600,29570,32378,41003,39637,8496,1
32231,Male,University,Married,21,1,1,-1,3,3,-1,82016,10532,75974,89182,46153,28904,22567,8735,31723,47698,16171,43882,1
713091,Male,University,Others,67,2,4,-1,0,3,0,62832,85377,47799,86904,58127,83073,12973,11255,16178,46067,1304,25368,1
676128,Male,University,Married,72,4,0,4,0,0,4,2098,42374,46429,55867,47360,84240,43267,39601,37622,14034,20687,49146,1
519135,Female,Others,Others,56,0,1,-1,3,-1,1,84160,94412,-245,90374,96208,65102,39647,10094,41834,18265,6003,26613,0
200409,Male,Graduate School,Single,77,3,1,0,1,2,-1,56119,65790,61716,55899,47097,89741,16094,20698,8055,38920,16796,35734,1
781745,Female,Unknown,Single,29,-1,2,3,-1,1,-1,54880,32755,68061,1155,23091,97141,22794,21474,24687,30620,5136,14084,0
783418,Female,High School,Single,42,0,3,1,3,2,-1,53480,58192,28884,28903,30335,34503,2000,30651,39848,16356,2777,10908,0
584985,Male,University,Married,76,2,2,2,-1,-1,3,39546,79459,796,28393,71545,75245,8858,34918,40829,34651,739,27396,0
21357,Male,Graduate School,Others,48,4,4,4,4,0,0,42887,96218,12754,45509,66679,81644,34452,6103,39226,23740,29090,45606,1
470189,Male,High School,Single,46,-1,0,3,3,-1,1,88999,88875,11161,47234,93550,93472,15584,17267,8393,22335,48551,44002,0
690306,Male,Others,Single,72,3,2,0,0,1,2,13250,46592,66713,82835,38767,52200,38385,36743,15860,6870,26824,4002,0
751784,Male,Unknown,Married,30,3,4,3,4,2,1,35382,12118,92668,95783,58584,61927,6782,49158,43613,2162,40353,1360,0
605326,Female,High School,Married,76,4,1,1,1,3,1,48999,98675,66586,29101,42518,51050,35844,27011,21136,48629,46521,9245,1
589437,Female,Unknown,Single,67,4,0,4,-1,-1,4,46022,63610,50141,13213,82394,33232,5116,24029,17915,45443,28658,49591,1
15566,Female,High School,Others,23,2,2,3,1,4,1,34472,77699,89666,3351,88168,90419,41405,38168,9581,6582,5621,4353,1
656762,Female,Others,Others,22,-1,-1,0,0,0,2,87674,32128,37577,39236,85022,79656,4383,4191,41490,29581,31825,17166,0
341694,Female,Graduate School,Others,74,2,4,4,2,0,1,2893,7104,53765,12241,64865,63021,25657,5623,16081,24421,24191,35378,1
399203,Male,Unknown,Single,57,3,4,0,2,2,4,76109,78722,23841,87987,11370,41914,22170,2293,18001,38811,12367,10006,0
585696,Male,Unknown,Married,76,0,3,4,-1,3,1,75799,7549,24498,21179,12847,62856,13081,40159,45101,46398,22716,233,0
456722,Female,Graduate School,Others,51,0,-1,2,4,1,0,61086,96798,89645,90659,96160,45798,3751,20593,37922,2982,1503,26649,0
783358,Male,Unknown,Single,53,1,0,1,0,3,4,36301,94614,76711,46665,50825,47786,46620,27167,24940,25451,827,10623,0
351293,Male,University,Single,52,3,2,2,-1,2,0,98804,88704,66229,60242,69158,37382,31825,37193,47573,24255,19615,15895,1
305843,Female,Graduate School,Married,63,3,1,-1,4,3,0,50594,56240,62914,3455,37000,22473,45830,11766,3371,3515,15089,20872,1
258089,Female,Others,Others,32,2,2,0,-1,2,-1,66261,93002,50203,39459,88941,31921,7785,35992,11016,40595,9809,33606,1
321689,Female,High School,Single,78,1,0,2,-1,3,4,39109,31831,92802,59899,89873,28995,12564,17624,22943,16411,13355,2784,1
503985,Male,High School,Others,23,4,0,0,1,-1,1,58087,83148,91943,16597,57367,19450,22479,15848,17756,635,22236,21978,0
193501,Female,Graduate School,Others,75,1,0,4,3,0,3,81245,58978,13838,54591,66216,98114,34313,47375,47802,46477,42644,1351,1
386071,Female,University,Others,68,-1,0,0,0,2,3,42190,87252,60671,45209,46112,48302,11837,15759,11049,43084,13947,205,0
228422,Male,Others,Single,46,2,4,-1,1,2,3,62722,96462,85765,8052,37719,72673,37599,7517,2237,33354,25085,16568,0
331417,Male,High School,Others,34,4,2,0,4,0,2,1666,68474,68703,34691,26832,14765,11399,36261,36242,3622,5632,23129,1
646600,Female,High School,Married,32,4,-1,4,3,4,0,52513,87233,21615,16816,71402,91334,27359,30980,4444,45289,8886,6902,0
402270,Male,University,Single,72,0,1,4,-1,4,0,71688,11609,52775,64876,24479,73806,24689,3590,20852,23799,20400,38270,0
769652,Female,Unknown,Single,46,-1,1,2,2,1,0,93536,78019,40845,55533,48285,65314,25347,25292,5758,30649,29792,43752,0
17509,Male,Graduate School,Others,36,1,3,1,1,2,4,93013,9523,95705,13206,82045,45390,14492,8455,36344,19854,49142,12686,1
753212,Female,University,Others,73,0,4,3,0,-1,2,69314,25989,37907,30518,45228,19633,21899,6944,44322,20098,30050,48010,0
252225,Male,University,Others,28,3,0,2,0,3,1,15169,99462,30158,198,50191,52120,17396,33085,45003,12201,22008,2729,0
234350,Male,University,Single,69,2,0,-1,3,-1,-1,16668,50277,64043,36064,3188,39435,28259,27100,20359,3470,16282,16697,1
744124,Male,University,Married,69,1,0,3,1,2,4,82298,66819,98762,47744,34617,78843,7954,640,9176,25858,5523,41187,1
218222,Female,Unknown,Married,48,3,4,0,-1,1,0,50810,70772,84715,77566,92323,6357,40302,858,29658,6900,9438,39569,1
479053,Female,Others,Single,27,4,-1,2,3,2,1,18945,39577,75883,19577,2366,67089,2668,37011,5674,30705,41359,46225,1
265117,Female,University,Married,35,1,0,3,4,1,3,54159,2105,52176,47230,51063,27820,22917,30518,17910,8582,48589,19477,0
73305,Male,University,Others,61,0,3,2,0,0,-1,86372,84395,54421,29248,77597,19487,32284,42430,27948,42903,18991,15960,0
314995,Male,Graduate School,Single,56,-1,3,0,4,3,3,9079,838,32330,80046,14952,78507,27152,15437,1036,6132,48159,44917,0
349054,Male,High School,Married,28,0,-1,4,1,-1,1,17362,89333,47145,3934,17975,21188,45050,25550,27749,35405,32759,20479,0
44407,Female,Unknown,Single,30,2,4,2,2,1,1,11919,23437,54244,23927,3283,77416,26003,25861,26820,38735,287,19123,1
641565,Male,University,Married,35,2,0,-1,4,-1,3,19800,81815,71528,24877,58527,30310,36009,41011,26678,39026,15796,33694,0
220590,Female,Others,Single,75,1,2,3,-1,0,4,78294,70449,76754,76367,19645,3564,877,28929,2230,27266,4532,3336,0
664492,Female,Others,Married,38,0,2,3,0,2,-1,53648,24560,39564,18471,10740,87635,15433,1019,17426,40674,43137,35889,0
448868,Female,Others,Single,66,-1,1,3,1,1,3,93410,25208,94867,37841,55286,93658,33221,24284,45418,46207,33208,40310,0
675608,Female,Graduate School,Single,57,4,-1,2,2,3,3,56026,34658,87004,81375,97548,19062,25839,11814,40709,20488,21996,26684,0
282659,Female,Others,Single,61,2,2,0,0,1,4,50376,46355,83891,4853,4128,78671,44545,45303,28680,14453,4885,15378,1
372722,Male,Graduate School,Single,65,-1,1,2,2,4,3,93834,42003,48496,35018,45515,11415,39113,49144,43667,3538,21476,2355,0
151902,Male,Unknown,Single,77,3,3,2,0,2,-1,13156,54437,61469,57501,73907,68241,39972,10104,6168,15191,34036,23758,1
332775,Male,Others,Others,71,1,1,4,3,2,2,42039,13646,1716,-743,85845,8044,12378,8479,34097,2747,6864,15684,1
372928,Male,High School,Single,63,-1,0,3,3,3,-1,15239,49560,31361,91221,54983,35950,12946,5373,3655,18058,14565,38540,0
135496,Male,University,Single,64,1,0,0,3,3,4,6089,85597,26254,94708,49930,19349,9103,32371,38321,44494,27088,36167,0
739443,Male,Unknown,Single,55,3,3,1,1,0,3,12014,57679,41632,28671,54462,36968,47356,13234,47076,9123,185,11544,0
238170,Female,High School,Married,22,-1,-1,0,3,-1,0,49105,39214,62141,3730,91647,21717,43731,6357,38309,24700,20641,30298,0
417544,Male,Unknown,Single,75,-1,4,2,1,1,0,59211,43597,20277,10305,7628,61263,26043,21595,36673,47326,27846,44106,1
415895,Female,Others,Others,42,4,0,-1,-1,0,1,87854,21873,16503,49548,74998,55917,440,45599,1080,31047,16348,6737,1
555346,Female,Unknown,Single,35,3,0,0,3,-1,2,91402,2458,74640,31116,87254,37371,33763,7772,11797,40833,43408,7929,1
398370,Female,Unknown,Married,57,0,1,3,1,0,4,4917,36165,99566,87979,37674,69010,2111,14567,49975,13304,36311,48777,1
238845,Female,Unknown,Married,59,-1,1,-1,0,4,1,14350,86803,85921,21839,58168,7647,36868,36669,36018,2865,42439,608,0
318840,Female,Graduate School,Single,56,4,1,1,1,3,1,73822,62994,31235,9818,95831,13190,44689,28684,2115,24834,37654,16995,1
774323,Male,High School,Single,25,-1,2,1,4,3,0,4742,13582,75180,5202,40753,79205,38983,11708,19951,11860,27638,33788,0
48872,Male,Others,Single,77,4,3,-1,1,2,-1,66375,96925,20687,37946,93380,97533,36236,7670,37888,39794,37408,45840,0
589259,Male,University,Single,68,2,-1,1,4,1,1,82871,13823,47409,16031,25314,22191,45672,48984,8239,11325,27154,240,0
557594,Female,Others,Married,35,0,1,-1,0,1,1,79197,39856,39098,12298,6668,97259,39241,4934,17824,41931,33912,2052,0
431426,Male,Others,Single,47,-1,-1,2,1,1,2,10743,6406,32550,98915,66490,36787,15907,2666,11927,28950,20548,5334,0
55693,Male,Graduate School,Married,36,3,1,-1,0,0,0,17891,29619,31864,93700,78948,51510,21650,2453,944,33914,31012,34370,1
627654,Female,Graduate School,Married,77,1,0,2,4,0,-1,27483,6071,7778,93698,73342,79840,12031,20136,19503,21068,634,10596,0
341061,Female,Unknown,Others,56,3,-1,3,2,1,2,30135,20852,28783,64311,17015,81679,48867,41247,22456,26895,7577,20873,1
372512,Male,Others,Married,58,0,2,3,3,2,-1,63058,47872,54813,58612,20420,60885,4460,2473,10175,45008,17687,31898,1
508109,Female,High School,Single,38,2,1,1,4,-1,-1,94093,87217,95923,29842,76899,33134,27414,49587,24930,45557,45621,49520,1
235449,Female,Graduate School,Single,55,2,4,4,-1,4,1,10682,9144,77910,59098,63544,23900,31135,25565,3305,11532,16916,18460,1
148519,Female,Graduate School,Single,45,2,3,4,1,0,2,11798,10183,44596,94333,51817,64702,29296,22608,15345,892,30304,14128,1
489120,Male,High School,Single,42,4,0,-1,0,1,1,93575,20074,20295,95026,74602,84584,45562,28135,34685,36391,19081,26022,0
161343,Female,Graduate School,Others,76,3,1,2,3,3,3,42919,53838,17622,20366,46518,56924,8714,35173,39537,8038,45609,39877,1
469091,Female,High School,Others,51,1,-1,3,1,0,-1,13198,84416,48081,92496,5874,71886,25281,31421,45145,33127,30620,31943,0
652757,Female,University,Others,79,1,1,3,3,-1,2,54502,11349,24492,23057,63959,94046,1759,41214,33136,17872,952,3516,0
750870,Female,High School,Others,57,4,0,3,2,0,0,31104,26493,18733,5080,95617,37463,249,30548,27562,48375,35573,37197,1
757405,Female,University,Married,54,-1,3,1,1,-1,1,6603,88146,11372,77317,81789,95070,37112,42969,33960,22144,23970,10469,0
637722,Male,Unknown,Others,43,4,3,3,0,-1,3,18009,8357,34256,30942,41353,43587,46348,34602,44953,49442,47131,18235,0
722203,Male,Unknown,Married,36,1,3,4,2,0,4,37661,3561,51945,16016,10662,59197,15189,39810,11194,14371,39550,16248,1
298365,Female,Graduate School,Single,26,1,4,0,1,-1,3,28965,94380,72353,23232,13125,56204,6591,28837,10088,43986,29099,32074,1
268180,Female,High School,Married,79,-1,0,1,3,0,3,22784,72150,83757,59928,51343,24748,26402,20735,23728,21339,27398,41738,0
364943,Male,Graduate School,Married,35,3,4,-1,2,0,1,28340,63685,63683,-671,18503,40731,43090,16806,47236,48554,44175,36199,1
66467,Male,High School,Others,38,3,4,0,0,2,0,66689,1358,17225,59363,80234,65463,7708,46292,17937,22058,25555,15946,1
121414,Female,Graduate School,Single,58,0,1,1,1,3,2,69297,30805,57546,29595,55404,75636,44438,29228,19194,28434,37980,48931,0
53086,Female,Unknown,Single,33,3,0,1,3,4,-1,22569,10430,7064,4446,60309,77779,6482,38701,14776,22648,4130,27830,1
